code,category,Price,52w low,52w high,BVPS,P/E,EPS,EY,DPS,DY,ROE
0225,"Industrial Materials, Components & Equipment",0.45,0.25,0.6,0.34,17.0,0.03,6.67,0.0,0.89,7.71
0228,Packaging Materials,0.5,0.49,0.92,0.28,12.0,0.04,8.0,0.01,2.0,14.46
0230,Property,0.595,0.535,0.765,0.56,16.0,0.04,6.72,0.01,1.68,6.7
1007,Property,0.895,0.345,0.9,1.44,-900.0,-0.0,-0.0,0.03,3.35,-0.07
1015,Banking,2.88,2.63,3.79,4.87,-2.0,-1.15,-39.93,0.13,4.62,-23.71
1023,Banking,4.49,2.9,4.75,5.7816,14.0,0.31,6.9,0.05,1.07,5.43
1058,Insurance,2.23,1.83,2.61,4.4,8.0,0.27,12.11,0.07,3.14,6.07
1066,Banking,5.25,4.17,5.98,6.65,10.0,0.52,9.9,0.18,3.36,7.81
1082,Banking,17.82,12.34,18.7,19.5,9.0,1.93,10.83,0.38,2.13,9.91
1155,Banking,8.13,6.96,9.01,7.3442,14.0,0.58,7.13,0.52,6.4,7.95
1163,Insurance,12.9,12.68,15.38,22.57,5.0,2.84,22.02,0.58,4.5,12.58
1171,Other Financials,0.585,0.485,0.77,1.2293,10.0,0.06,10.26,0.02,3.42,4.73
1295,Banking,4.06,2.968,4.97,2.3596,16.0,0.26,6.4,0.13,3.2,11.07
1368,Industrial Services,1.68,1.47,2.48,1.82,155.0,0.01,0.6,0.14,8.33,0.59
1481,"Travel, Leisure & Hospitality",0.16,0.125,0.3,0.47,-4.0,-0.04,-25.0,0.0,0.94,-8.89
1538,Property,0.585,0.37,0.89,1.64,6.0,0.1,17.09,0.02,3.42,5.87
1562,"Travel, Leisure & Hospitality",1.99,1.88,2.27,0.6,25.0,0.08,4.02,0.08,4.02,13.37
1619,Automotive,1.64,1.61,2.25,3.91,4.0,0.37,22.56,0.02,1.22,9.4
1651,Property,0.4,0.355,0.575,1.033,-10.0,-0.04,-10.0,0.01,2.5,-4.05
1724,Property,0.76,0.69,0.9,2.31,21.0,0.04,5.26,0.32,41.45,1.54
1818,Other Financials,7.65,7.61,10.885,0.95,14.0,0.54,7.06,0.51,6.67,56.51
1899,Plantation,19.2,14.4,19.66,15.54,10.0,1.88,9.79,0.55,2.86,12.08
1929,Plantation,6.75,5.4170000000000025,7.2,7.75,11.0,0.59,8.74,0.11,1.63,7.61
1961,Plantation,3.72,3.65,4.64,1.55,18.0,0.2,5.38,0.08,2.15,13.07
1996,Plantation,0.55,0.42,0.695,0.27699999999999997,23.0,0.02,3.64,0.02,3.64,8.81
2038,Plantation,3.0,2.56,3.358,7.79,28.0,0.11,3.67,0.06,2.0,1.36
2054,Plantation,0.235,0.215,0.38,0.43,-40.0,-0.01,-4.26,0.01,2.21,-1.37
2062,Transportation & Logistics Services,1.05,0.445,1.17,1.12,11.0,0.1,9.52,0.01,0.95,8.7
2089,Plantation,13.68,12.592,14.748,6.52,15.0,0.9,6.58,0.85,6.21,13.81
2127,"Industrial Materials, Components & Equipment",1.91,1.8,7.159,1.32,2.0,0.84,43.98,0.06,3.39,63.7
2135,Plantation,0.935,0.53,1.59,1.05,-59.0,-0.02,-2.14,0.02,2.14,-1.51
2186,Other Financials,1.56,1.16,1.73,3.8326,14.0,0.11,7.05,0.01,0.74,2.85
2194,Transportation & Logistics Services,1.76,0.66,1.9,3.18,12.0,0.15,8.52,0.05,2.84,4.57
2216,Plantation,3.08,1.52,3.1,1.63,13.0,0.23,7.47,0.1,3.25,14.29
2291,Plantation,6.84,6.74,10.277999999999999,5.44,27.0,0.25,3.65,0.21,3.07,4.65
2305,Property,5.3,5.15,6.0,7.02,58.0,0.09,1.7,0.04,0.77,1.31
2445,Plantation,19.82,19.48,25.22,10.59,15.0,1.32,6.66,0.5,2.52,12.45
2453,Plantation,3.61,3.04,3.89,10.6408,8.0,0.44,12.19,0.01,0.28,4.18
2488,Banking,2.41,2.1,3.06,4.04,10.0,0.23,9.54,0.06,2.4,5.74
2542,Plantation,3.02,2.535,3.208,4.25,15.0,0.2,6.62,0.11,3.64,4.81
2569,Plantation,3.0,2.4,3.25,8.9882,6.0,0.52,17.33,0.02,0.67,5.82
2593,Plantation,5.1,4.36,5.3,6.24,81.0,0.06,1.18,0.1,1.96,1.01
2607,Plantation,0.45,0.425,0.535,1.58,-13.0,-0.03,-6.67,0.01,2.36,-2.2
2658,Food & Beverages,15.6,14.02,16.86,8.42,20.0,0.76,4.87,0.49,3.16,9.06
2828,Food & Beverages,3.44,1.18,3.8,1.6,10.0,0.34,9.88,0.1,2.91,21.54
2836,Food & Beverages,21.06,18.22,25.820999999999998,0.68,41.0,0.51,2.42,0.4,1.9,74.88
2852,Building Materials,1.11,1.06,2.52,2.7,5.0,0.24,21.62,0.02,1.8,8.8
3026,Food & Beverages,33.66,33.4,42.98,2.87,32.0,1.05,3.12,0.8,2.38,36.75
3034,Diversified Industrials,7.77,6.92,9.05,3.06,27.0,0.29,3.73,0.25,3.22,9.33
3042,Oil & Gas Producers,4.22,3.0,6.75,6.8318,7.0,0.64,15.17,0.05,1.18,9.4
3069,Electricity,3.56,3.15,4.05,4.37,10.0,0.34,9.55,0.12,3.51,7.81
3107,Industrial Services,2.01,1.46,2.03,2.3,18.0,0.11,5.47,0.12,6.22,4.81
3158,Property,2.7,2.42,2.91,2.31,205.0,0.01,0.37,0.02,0.93,0.57
3182,"Travel, Leisure & Hospitality",4.83,2.9010000000000002,5.53,8.59,-15.0,-0.32,-6.63,0.15,3.11,-3.67
3204,Construction,0.7,0.62,1.0,1.0021,9.0,0.08,11.43,0.04,5.0,7.97
3255,Food & Beverages,22.16,17.86,27.34,1.4,39.0,0.57,2.57,0.51,2.3,40.38
3298,Chemicals,1.01,1.0,2.26,1.29,16.0,0.06,5.94,0.08,7.43,4.91
3301,Automotive,9.15,7.35,10.42,6.16,13.0,0.68,7.43,0.52,5.68,11.01
3336,Construction,1.75,1.2,2.06,2.76,15.0,0.12,6.86,0.06,3.43,4.29
3379,Other Financials,0.86,0.715,1.02,2.96,3.0,0.34,39.53,0.02,2.33,11.43
3417,Property,0.61,0.355,0.78,1.16,-12.0,-0.05,-8.2,0.01,1.64,-4.34
3514,Personal Goods,0.135,0.1,0.185,0.21,9.0,0.02,14.81,0.0,2.22,7.19
3662,Food & Beverages,0.76,0.505,1.06,1.07,19.0,0.04,5.26,0.01,1.32,3.65
3689,Food & Beverages,26.1,25.5,33.38,7.69,23.0,1.15,4.41,0.6,2.3,14.9
3719,Houshold Goods,32.9,27.88,33.4,13.38,17.0,1.92,5.84,1.63,4.95,14.33
3743,Property,0.45,0.35,0.64,1.14,18.0,0.03,6.67,0.02,4.44,2.2
3778,Metals,0.505,0.18,0.78,0.97,5.0,0.1,19.8,0.02,4.42,10.41
3816,Transportation & Logistics Services,6.78,5.96,8.12,7.49,20.0,0.35,5.16,0.33,4.87,4.62
3859,"Travel, Leisure & Hospitality",1.98,1.95,2.37,1.65,-106.0,-0.02,-1.01,0.06,3.27,-1.13
3867,Semiconductors,41.0,11.9,43.8,8.33,35.0,1.17,2.85,0.3,0.73,14.06
3883,Packaging Materials,2.6,1.48,3.83,3.85,7.0,0.35,13.46,0.05,1.92,9.19
3948,Plantation,0.385,0.32,0.46,1.48,9.0,0.04,10.39,0.01,2.6,3.01
4006,Automotive,5.05,4.953,5.6339999999999995,10.8478,10.0,0.51,10.1,0.2,3.96,4.73
4065,Food & Beverages,18.34,17.747,19.570999999999998,16.72,17.0,1.08,5.89,0.46,2.51,6.44
4081,"Travel, Leisure & Hospitality",0.12,0.115,0.195,0.3841,-9.0,-0.01,-8.33,0.0,4.17,-3.49
4162,Personal Goods,14.54,9.8,16.2,1.27,16.0,0.89,6.12,0.83,5.71,70.09
4197,Automotive,2.2,1.913,2.5069999999999997,2.3,11.0,0.2,9.09,0.1,4.55,8.89
4243,Wood & Wood Products,0.445,0.385,0.645,1.71,-1.0,-0.32,-71.91,0.01,2.25,-18.97
4251,Property,0.285,0.15,0.36,1.05,-140.0,-0.0,-0.0,0.01,2.46,-0.19
4324,Oil & Gas Producers,4.56,2.55,7.33,7.1445,3.0,1.3,28.51,0.04,0.88,18.26
4405,Automotive,1.17,1.0,1.29,4.35,-5.0,-0.22,-18.8,0.02,1.28,-5.08
4588,Automotive,3.03,2.19,3.64,3.3966,14.0,0.22,7.26,0.04,1.32,6.49
4707,Food & Beverages,133.6,131.1,147.0,3.16,58.0,2.31,1.73,2.32,1.74,73.09
4715,"Travel, Leisure & Hospitality",2.8,1.9269999999999998,3.31,2.52,-7.0,-0.39,-13.93,0.14,5.18,-15.57
4731,Packaging Materials,4.13,3.91,11.495999999999999,1.81,14.0,0.29,7.02,0.2,4.96,16.27
4863,Telecommunications Service Providers,5.98,3.66,6.82,1.9002,19.0,0.32,5.35,0.14,2.39,16.58
5005,Semiconductors,7.56,2.22,9.43,2.4773,32.0,0.24,3.17,0.06,0.79,9.56
5006,Construction,1.02,0.65,1.42,0.75,22.0,0.05,4.9,0.02,2.45,6.07
5007,"Industrial Materials, Components & Equipment",1.29,0.935,1.58,1.99,228.0,0.01,0.78,0.02,1.16,0.29
5008,Food & Beverages,4.39,3.45,4.56,5.02,9.0,0.5,11.39,0.2,4.56,9.86
5010,Metals,2.49,1.94,3.2,3.19,13.0,0.19,7.63,0.05,2.01,6.05
5012,Plantation,2.56,2.43,3.39,3.29,15.0,0.17,6.64,0.15,5.86,5.18
5014,Transportation & Logistics Services,5.72,4.05,6.83,4.7322,-7.0,-0.79,-13.81,0.15,2.62,-16.77
5015,Auto Parts,2.32,1.62,2.66,6.82,46.0,0.05,2.16,0.07,3.02,0.73
5020,Property,0.32,0.27,0.47,1.45,17.0,0.02,6.25,0.01,3.13,1.29
5022,Houshold Goods,0.31,0.26,0.445,0.5,-31.0,-0.01,-3.23,0.02,5.16,-2.0
5024,Food & Beverages,0.95,0.9,0.975,0.17,21.0,0.05,5.26,0.06,6.32,26.59
5026,Plantation,0.76,0.439,0.89,1.31,8.0,0.1,13.16,0.04,5.26,7.34
5027,Plantation,1.41,1.196,1.6369999999999998,0.8,14.0,0.1,7.09,0.1,7.09,12.68
5029,Plantation,2.9,2.17,3.2,2.04,13.0,0.22,7.59,0.07,2.41,10.78
5031,Telecommunications Service Providers,14.06,10.344000000000001,15.0,4.87,26.0,0.53,3.77,0.33,2.35,10.92
5032,Transportation & Logistics Services,4.3,3.67,4.35,3.0283,23.0,0.19,4.42,0.1,2.33,6.24
5036,Technology Equipment,0.91,0.29,1.2,0.4202,10.0,0.09,9.89,0.02,1.92,20.94
5041,"Gas, Water & Multi-Utilities",0.85,0.82,0.92,2.12,9.0,0.09,10.59,0.02,2.65,4.42
5049,Property,1.12,0.95,1.4,4.13,9.0,0.12,10.71,0.02,1.79,3.01
5053,Property,0.86,0.72,1.03,2.58,5.0,0.18,20.93,0.04,4.65,7.01
5054,Construction,0.355,0.295,0.42,0.95,5.0,0.07,19.72,0.02,5.92,7.22
5056,Metals,0.64,0.42,0.925,1.65,8.0,0.08,12.5,0.01,1.17,4.61
5065,Packaging Materials,1.43,1.0,2.17,2.56,7.0,0.21,14.69,0.03,2.27,8.11
5066,Houshold Goods,0.55,0.505,0.87,0.44,10.0,0.06,10.91,0.02,4.36,12.57
5072,Metals,0.5,0.15,0.705,0.69,8.0,0.07,14.0,0.0,0.6,9.48
5073,Property,0.735,0.7,1.06,2.61,6.0,0.12,16.33,0.08,10.75,4.41
5075,Property,1.0,0.825,1.23,4.15,195.0,0.01,1.0,0.02,2.0,0.12
5080,Retailers,0.845,0.465,1.8,1.5,6.0,0.14,16.57,0.01,1.42,9.43
5081,Personal Goods,0.415,0.37,0.5,0.73,50.0,0.01,2.41,0.02,4.22,1.14
5084,Property,0.54,0.4,0.7,0.8079999999999999,8.0,0.07,12.96,0.02,3.7,8.74
5088,Other Financials,0.92,0.82,1.25,1.6,10.0,0.09,9.78,0.01,1.09,5.89
5090,Media,0.185,0.14,0.235,0.408,-49.0,-0.0,-0.0,0.01,5.84,-0.93
5094,Metals,1.31,0.8,2.0,2.33,9.0,0.14,10.69,0.07,5.34,6.08
5095,Wood & Wood Products,0.485,0.405,0.835,0.75,21.0,0.02,4.12,0.02,4.64,3.05
5100,Packaging Materials,1.65,1.153,1.76,1.13,9.0,0.18,10.91,0.08,4.85,15.61
5102,Food & Beverages,2.67,2.44,3.79,1.1818,15.0,0.18,6.74,0.04,1.31,15.06
5105,Packaging Materials,3.2,2.43,3.6,9.4798,5.0,0.66,20.62,0.04,1.25,6.95
5106,Real Estate Investment Trusts,1.91,1.81,2.25,1.4727,19.0,0.1,5.24,0.09,4.58,6.8
5109,Real Estate Investment Trusts,0.875,0.69,1.06,1.535,-11.0,-0.08,-9.14,0.07,7.68,-5.17
5110,Real Estate Investment Trusts,1.14,1.07,1.29,1.4528,19.0,0.06,5.26,0.08,7.4,4.07
5111,Real Estate Investment Trusts,0.585,0.55,0.755,1.8961,26.0,0.02,3.42,0.02,4.15,1.19
5116,Real Estate Investment Trusts,1.27,1.25,1.41,1.2721,64.0,0.02,1.57,0.07,5.36,1.55
5120,Real Estate Investment Trusts,0.4,0.37,0.445,1.1999,101.0,0.0,0.0,0.03,7.05,0.33
5121,Real Estate Investment Trusts,0.595,0.49,0.71,1.2527,-11.0,-0.05,-8.4,0.01,1.51,-4.21
5123,Real Estate Investment Trusts,0.885,0.7,0.955,1.1984,13.0,0.07,7.91,0.07,8.0,5.72
5125,Metals,0.505,0.34,0.58,0.9,14.0,0.04,7.92,0.01,2.57,3.93
5126,Plantation,3.35,2.95,4.44,4.3,9.0,0.37,11.04,0.06,1.79,8.54
5127,Real Estate Investment Trusts,0.65,0.605,0.71,1.3185,-31.0,-0.02,-3.08,0.05,7.83,-1.6
5129,Construction,0.6,0.335,0.855,1.82,55.0,0.01,1.67,0.01,1.67,0.6
5130,Real Estate Investment Trusts,1.45,1.0,1.58,1.3007,13.0,0.11,7.59,0.09,6.21,8.4
5131,Consumer Services,1.88,1.216,2.01,1.2202,18.0,0.11,5.85,0.17,9.04,8.69
5132,"Energy, Infrastructure, Equipment & Services",0.525,0.46,0.72,0.88,19.0,0.03,5.71,0.01,1.9,3.08
5133,"Energy, Infrastructure, Equipment & Services",0.85,0.55,1.28,1.16,9.0,0.1,11.76,0.04,4.71,8.43
5134,Chemicals,3.89,3.5,4.2,4.72,14.0,0.27,6.94,0.05,1.29,5.78
5135,Plantation,2.2,1.5,2.78,2.18,8.0,0.28,12.73,0.1,4.55,12.93
5136,Transportation & Logistics Services,1.21,0.545,1.8,1.28,41.0,0.03,2.48,0.16,13.22,2.33
5138,Plantation,1.82,1.42,2.14,2.13,12.0,0.16,8.79,0.07,3.85,7.38
5139,Other Financials,12.2,8.67,13.38,7.32,8.0,1.45,11.89,0.29,2.39,19.84
5140,Transportation & Logistics Services,1.04,0.20199999999999999,1.475,0.59,20.0,0.05,4.81,0.02,1.68,8.75
5142,"Energy, Infrastructure, Equipment & Services",0.725,0.38,0.91,0.92,-2.0,-0.31,-42.76,0.0,0.55,-33.97
5143,Chemicals,0.725,0.685,1.47,0.43,12.0,0.06,8.28,0.03,4.14,13.63
5147,Chemicals,0.72,0.35,1.03,0.76,7.0,0.1,13.89,0.02,2.92,13.36
5151,Chemicals,0.99,0.375,1.137,0.25,28.0,0.03,3.03,0.02,2.53,13.96
5159,Houshold Goods,1.09,0.6,1.26,1.58,8.0,0.14,12.84,0.03,2.75,8.99
5160,Houshold Goods,0.545,0.495,0.965,0.48,10.0,0.06,11.01,0.01,1.83,11.75
5162,Technology Equipment,2.64,1.67,3.05,1.94,11.0,0.24,9.09,0.07,2.65,12.24
5167,"Industrial Materials, Components & Equipment",0.8,0.56,1.04,1.04,29.0,0.03,3.75,0.02,2.5,2.66
5168,Health Care Equipment & Services,7.11,6.9,21.16,1.45,8.0,0.84,11.81,0.08,1.09,58.06
5171,Construction,0.84,0.7,1.01,2.0801,28.0,0.03,3.57,0.01,1.19,1.43
5176,Real Estate Investment Trusts,1.41,1.34,1.72,1.4813,53.0,0.03,2.13,0.07,5.2,1.8
5180,Real Estate Investment Trusts,0.625,0.585,0.785,1.1517,-14.0,-0.05,-8.0,0.03,4.8,-3.95
5183,Chemicals,8.06,5.16,8.58,3.96,25.0,0.32,3.97,0.12,1.49,8.16
5185,Banking,1.71,1.35,2.04,4.45,21.0,0.08,4.68,0.04,2.05,1.86
5191,Property,0.66,0.5,0.71,1.53,8.0,0.08,12.12,0.04,5.91,5.21
5195,Software,0.47,0.11,0.565,0.1589,10.0,0.05,10.64,0.01,1.6,30.52
5196,"Travel, Leisure & Hospitality",1.88,1.06,2.24,1.0248,246.0,0.01,0.53,0.02,1.06,0.75
5197,Wood & Wood Products,0.855,0.72,1.22,1.57,-9.0,-0.09,-10.53,0.03,3.51,-6.04
5199,Oil & Gas Producers,0.665,0.435,0.785,0.71,-15.0,-0.05,-7.52,0.0,0.75,-6.39
5200,Property,1.61,1.45,1.92,2.57,11.0,0.14,8.7,0.15,9.32,5.55
5208,"Industrial Materials, Components & Equipment",0.81,0.8,2.891,0.74,13.0,0.06,7.41,0.05,5.91,8.35
5209,"Gas, Water & Multi-Utilities",2.67,2.57,2.83,0.7768,16.0,0.17,6.37,0.15,5.64,22.09
5211,Diversified Industrials,1.71,1.22,1.81,1.96,22.0,0.08,4.68,0.02,0.88,3.9
5212,Real Estate Investment Trusts,1.37,1.26,1.64,1.2414,97.0,0.01,0.73,0.04,3.01,1.14
5216,Digital Services,0.485,0.465,0.79,0.0862,197.0,0.0,0.0,0.01,1.65,2.9
5219,Industrial Engineering,0.925,0.648,1.43,0.7254,13.0,0.07,7.57,0.01,1.08,9.61
5222,Plantation,1.34,1.01,1.67,1.14,19.0,0.07,5.22,0.03,2.24,6.18
5225,Health Care Providers,5.61,4.85,5.86,2.48,50.0,0.11,1.96,0.04,0.71,4.52
5226,Construction,0.525,0.51,0.895,0.92,-5.0,-0.1,-19.05,0.01,1.9,-11.16
5227,Real Estate Investment Trusts,1.67,1.59,1.9,1.067,28.0,0.06,3.59,0.07,4.04,5.58
5228,Other Financials,1.35,1.32,1.5,1.49,11.0,0.12,8.89,0.07,5.37,8.19
5232,Metals,0.995,0.29,1.31,1.34,5.0,0.19,19.1,0.02,2.01,13.93
5235SS,Real Estate Investment Trusts,6.77,6.6,8.1,7.22,21.0,0.32,4.73,0.3,4.43,4.48
5236,Property,2.06,1.53,2.16,2.15,7.0,0.31,15.05,0.12,5.83,14.49
5246,Transportation & Logistics Services,4.24,3.52,4.69,0.826,20.0,0.21,4.95,0.12,2.72,25.21
5247,Personal Goods,0.485,0.485,1.23,0.45,93.0,0.01,2.06,0.01,2.06,1.16
5248,Automotive,1.51,1.12,1.64,0.4883,13.0,0.12,7.95,0.06,4.3,23.57
5249,Property,1.12,0.85,1.77,3.52,10.0,0.11,9.82,0.02,1.34,3.04
5250,Retailers,1.47,1.21,1.65,0.0687,60.0,0.02,1.36,0.02,1.09,35.52
5254,Plantation,0.615,0.35,0.685,1.16,21.0,0.03,4.88,0.01,1.63,2.49
5257,"Energy, Infrastructure, Equipment & Services",0.64,0.435,0.845,0.7415,25.0,0.03,4.69,0.0,0.78,3.39
5258,Banking,3.78,3.1,4.58,3.59,11.0,0.34,8.99,0.13,3.33,9.57
5263,Construction,1.56,1.5,2.01,0.51,26.0,0.06,3.85,0.04,2.56,11.63
5264,Electricity,0.815,0.8,1.02,1.11,16.0,0.05,6.13,0.05,6.26,4.65
5269,Real Estate Investment Trusts,0.545,0.5,0.71,1.0268,-21.0,-0.03,-5.5,0.03,5.39,-2.54
5271,Auto Parts,4.06,0.805,4.73,91.08,41.0,0.1,2.46,0.04,1.08,0.11
5272,"Gas, Water & Multi-Utilities",0.71,0.69,0.98,0.43,30.0,0.02,2.82,0.01,1.39,5.56
5273,Building Materials,1.21,0.41700000000000004,1.307,0.83,30.0,0.04,3.31,0.01,1.1,4.93
5274,Other Financials,6.04,5.53,8.88,3.72,9.0,0.68,11.26,0.23,3.81,18.37
5276,"Industrial Materials, Components & Equipment",0.52,0.375,0.76,0.45,10.0,0.05,9.62,0.02,3.85,11.53
5277,"Industrial Materials, Components & Equipment",0.82,0.705,1.23,0.1865,35.0,0.02,2.44,0.02,1.83,12.44
5278,Agricultural Products,0.66,0.57,1.19,0.63,16.0,0.04,6.06,0.01,1.52,6.38
5279,"Energy, Infrastructure, Equipment & Services",0.455,0.305,2.09,1.05,3.0,0.16,35.16,0.05,11.98,15.62
5280,Real Estate Investment Trusts,0.84,0.79,0.905,1.0136,20.0,0.04,4.76,0.06,7.36,4.09
5281,Construction,0.355,0.335,0.475,0.46,148.0,0.0,0.0,0.01,2.82,0.52
5283,Property,0.53,0.322,0.626,1.25,10.0,0.05,9.43,0.06,11.32,4.08
5284,Chemicals,2.69,1.66,3.54,5.48,8.0,0.33,12.27,0.03,1.22,5.99
