code,detail,TTM,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
0198,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
0198,Revenue,374,363,323,275,297,277,170,87,—,—,—
0198,NP,29,26,29,28,23,14,5,2,—,—,—
0198,EPS,0.03,0.03,0.03,0.03,0.03,0.02,0.01,—,—,—,—
0198,DPS,0.01,0.01,0.01,0.01,—,—,—,—,—,—,—
0198,Div Payout,43.5,49.8,47.4,—,—,—,—,—,—,—,—
0198,Shares,938,938,938,894,938,938,938,938,—,—,—
0198,BVPS,0.15,0.13,0.12,0.11,—,—,—,—,—,—,—
0198,OCF,-16,19,17,17,19,17,18,11,—,—,—
0198,FCF,-22,15,6,13,13,15,16,6,—,—,—
0198,NP Margin,7.69,7.08,9.03,10.16,7.59,5.14,2.97,2.65,—,—,—
0198,ROE,22.41,20.17,25.91,38.73,67.10,78.97,79.09,59.66,—,—,—
0198,Revenue GR,11.23,12.41,17.56,-7.50,7.19,63.33,95.71,—,—,—,—
0198,Revenue GR 3Y avg,—,6.92,5.24,17.43,50.76,—,—,—,—,—,—
0198,Revenue GR 5Y avg,—,16.43,30.09,—,—,—,—,—,—,—,—
0198,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
0198,NP GR,—,4.49,26.93,76.99,114.11,—,—,—,—,—,—
0198,NP GR 3Y avg,—,38.56,66.25,—,—,—,—,—,—,—,—
0198,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
0198,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0198,EPS GR,53.27,-11.80,-0.43,4.00,97.45,126.54,119.27,—,—,—,—
0198,EPS GR 3Y avg,—,-2.98,26.92,66.94,114.06,—,—,—,—,—,—
0198,EPS GR 5Y avg,—,32.51,58.98,—,—,—,—,—,—,—,—
0198,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
0198,OCF GR,—,8.26,2.87,-10.51,8.45,-3.51,67.17,—,—,—,—
0198,FCF GR,—,135.58,-53.44,-0.22,-8.96,-7.47,147.54,—,—,—,—
0198,D/E,—,—,—,—,—,0.07,0.13,0.67,—,—,—
0198,Price,0.8400,0.9350,0.6150,0.2300,0.0000,0.0000,0.0,0.0,0.0,0.0,0.0
0199,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
0199,Revenue,95,83,82,86,86,71,79,—,—,—,—
0199,NP,5,6,3,4,6,5,3,—,—,—,—
0199,EPS,0.03,0.03,0.02,0.02,0.05,0.03,0.02,—,—,—,—
0199,DPS,0.01,0.01,0.01,0.01,—,—,—,—,—,—,—
0199,Div Payout,31.1,16.4,73.5,—,—,—,—,—,—,—,—
0199,Shares,166,166,166,150,123,166,166,—,—,—,—
0199,BVPS,0.47,0.46,0.43,0.42,—,—,—,—,—,—,—
0199,OCF,9,9,3,5,3,9,8,—,—,—,—
0199,FCF,-7,-11,—,3,1,-4,7,—,—,—,—
0199,NP Margin,5.57,6.64,3.12,4.28,7.01,6.54,4.14,—,—,—,—
0199,ROE,7.00,7.49,3.59,5.40,12.75,16.15,11.22,—,—,—,—
0199,Revenue GR,57.11,1.99,-4.42,0.09,19.79,-9.29,—,—,—,—,—
0199,Revenue GR 3Y avg,—,-0.81,4.65,2.84,—,—,—,—,—,—,—
0199,Revenue GR 5Y avg,—,1.18,—,—,—,—,—,—,—,—,—
0199,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
0199,NP GR,—,-2.62,-18.19,3.97,—,—,—,—,—,—,—
0199,NP GR 3Y avg,—,11.19,—,—,—,—,—,—,—,—,—
0199,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
0199,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0199,EPS GR,-10.57,116.88,-36.89,-32.41,28.47,43.37,—,—,—,—,—
0199,EPS GR 3Y avg,—,-2.56,-18.17,7.58,—,—,—,—,—,—,—
0199,EPS GR 5Y avg,—,11.25,—,—,—,—,—,—,—,—,—
0199,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
0199,OCF GR,—,220.73,-46.38,71.87,-67.99,12.55,—,—,—,—,—
0199,FCF GR,—,—,-83.96,108.14,—,—,—,—,—,—,—
0199,D/E,0.35,0.34,0.28,0.27,0.20,0.49,0.33,—,—,—,—
0199,Price,0.5050,0.4850,0.3500,0.3500,0.0000, - ,0.0,0.0,0.0,0.0,0.0
0201,Year End,TTM,2020-06,2019-06,2018-06,2017-06,2016-06,2015-06,2014-06,2013-06,2012-06,2011-06
0201,Revenue,40,34,30,25,25,24,23,—,—,—,—
0201,NP,15,13,11,8,14,14,12,—,—,—,—
0201,EPS,0.05,0.04,0.03,0.03,0.04,0.04,0.04,—,—,—,—
0201,DPS,0.01,0.01,0.02,—,—,—,—,—,—,—,—
0201,Div Payout,31.2,28.3,638.8,—,—,—,—,—,—,—,—
0201,Shares,318,318,313,318,318,318,318,—,—,—,—
0201,BVPS,0.28,0.26,0.23,—,—,—,—,—,—,—,—
0201,OCF,9,10,12,7,11,15,12,—,—,—,—
0201,FCF,2,1,5,2,10,14,10,—,—,—,—
0201,NP Margin,37.78,37.95,36.85,32.81,55.86,55.77,53.74,—,—,—,—
0201,ROE,17.63,15.92,20.93,35.29,73.90,72.98,63.43,—,—,—,—
0201,Revenue GR,16.26,15.40,17.37,3.09,1.12,6.23,—,—,—,—,—
0201,Revenue GR 3Y avg,—,11.77,6.96,3.46,—,—,—,—,—,—,—
0201,Revenue GR 5Y avg,—,8.44,—,—,—,—,—,—,—,—,—
0201,Revenue GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
0201,NP GR,—,-1.74,-6.85,-12.24,—,—,—,—,—,—,—
0201,NP GR 3Y avg,—,1.16,—,—,—,—,—,—,—,—,—
0201,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
0201,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0201,EPS GR,26.74,17.19,31.20,-38.35,1.28,10.24,—,—,—,—,—
