code,detail,TTM,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10
9318,Year End,TTM,2020-12,2019-12,2018-12,2017-12,2016-12,2015-12,2014-12,2013-12,2012-12,2011-12
9318,Revenue,222,216,263,351,303,366,382,347,473,411,446
9318,NP,-11,-13,5,16,—,-4,9,30,39,28,22
9318,EPS,-0.02,-0.03,0.01,0.03,—,-0.01,0.02,0.06,0.13,—,0.08
9318,DPS,—,—,—,—,—,0.01,0.01,0.04,—,—,—
9318,Div Payout,—,—,—,—,—,66.7,26.6,—,—,—,—
9318,Shares,468,462,468,475,492,508,512,482,311,239,282
9318,BVPS,0.76,0.78,0.78,0.73,0.72,0.73,0.72,0.61,0.81,0.70,0.56
9318,OCF,14,24,26,-3,2,23,-40,—,2,12,-16
9318,FCF,13,23,25,-7,-8,11,-59,-49,-17,4,-22
9318,NP Margin,-4.87,-6.06,1.78,4.46,-0.14,-1.17,2.43,8.67,8.30,6.79,4.97
9318,ROE,-3.02,-3.56,1.26,4.40,-0.12,-1.19,2.57,9.45,15.54,14.61,15.07
9318,Revenue GR,11.18,-17.98,-25.01,15.60,-17.12,-4.29,10.14,-26.50,14.99,-7.97,135.30
9318,Revenue GR 3Y avg,—,-10.75,-10.44,-2.85,-4.40,-8.15,-2.36,-8.03,35.54,48.20,39.69
9318,Revenue GR 5Y avg,—,-10.82,-5.41,-5.79,-5.89,-3.89,15.05,22.44,23.60,22.92,28.30
9318,Revenue GR 10Y avg,—,1.29,7.62,7.91,7.56,11.04,—,—,—,—,—
9318,NP GR,—,—,—,19.06,—,—,-30.71,10.69,43.90,51.52,0.86
9318,NP GR 3Y avg,—,—,-31.06,-16.78,—,—,-6.75,30.29,12.64,38.21,13.03
9318,NP GR 5Y avg,—,—,-5.23,-3.18,—,—,—,—,—,—,—
9318,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9318,EPS GR,-36.43,—,-71.59,—,—,—,-71.02,—,—,—,34.33
9318,EPS GR 3Y avg,—,—,—,22.18,—,—,—,-7.48,—,—,-6.44
9318,EPS GR 5Y avg,—,—,-31.56,—,—,—,-20.97,9.59,—,—,7.18
9318,EPS GR 10Y avg,—,—,-13.40,-10.15,—,—,—,—,—,—,—
9318,OCF GR,—,-8.97,—,—,-90.57,—,—,—,-85.12,—,—
9318,FCF GR,—,-6.39,—,—,—,—,—,—,—,—,—
9318,D/E,0.04,0.04,0.07,0.12,0.19,0.24,0.30,0.20,0.20,—,0.07
9318,Price,0.2300,0.2550,0.3700,0.4000,0.4050,0.4050,0.4850,0.6200,0.7700,0.6100,0.8500
9342,Year End,TTM,2019-07,2017-03,2016-03,2015-03,2013-12,2012-12,2011-12,2010-12,2009-12,2008-12
9342,Revenue,17,6,12,6,7,17,24,12,6,9,7
9342,NP,-2,-3,-5,-11,-9,-4,—,-2,-3,12,-4
9342,EPS,—,—,-0.01,-0.03,-0.03,-0.01,—,-0.01,-0.01,0.27,-0.15
9342,DPS,—,—,—,—,—,—,—,—,—,—,—
9342,Div Payout,—,—,—,—,—,—,—,—,—,—,—
9342,Shares,881,881,340,316,309,249,204,203,197,45,27
9342,BVPS,0.13,—,—,—,—,—,—,—,—,—,—
9342,OCF,-2,1,—,-3,-4,-10,-7,-1,-6,-12,—
9342,FCF,-2,1,—,-4,-5,-10,-7,-4,-9,-12,—
9342,NP Margin,-12.38,-55.63,-39.72,-177.54,-130.92,-21.92,0.69,-13.83,-42.07,131.72,-55.43
9342,ROE,-1.49,-2.39,-11.04,-23.94,-18.88,-8.20,0.47,-5.75,-11.25,—,—
9342,Revenue GR,1.76,-24.26,94.62,-13.20,-50.60,-30.32,109.58,80.69,—,—,—
9342,Revenue GR 3Y avg,—,-2.83,-10.34,-34.64,-14.27,38.19,38.14,17.96,—,—,—
9342,Revenue GR 5Y avg,—,-18.72,0.46,-0.95,-5.03,19.11,21.67,-3.62,—,—,—
9342,Revenue GR 10Y avg,—,-3.26,-1.55,—,—,—,—,—,—,—,—
9342,NP GR,—,—,—,—,—,—,-76.06,—,—,—,—
9342,NP GR 3Y avg,—,—,—,—,—,—,—,—,—,—,—
9342,NP GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
9342,NP GR 10Y avg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9342,EPS GR,50.00,—,—,—,—,—,—,—,—,—,—
9342,EPS GR 3Y avg,—,—,—,—,—,—,-86.35,—,—,—,—
9342,EPS GR 5Y avg,—,—,—,—,—,—,—,—,—,—,—
9342,EPS GR 10Y avg,—,—,—,—,—,—,—,—,—,—,—
9342,OCF GR,—,—,—,—,—,—,—,—,—,—,—
9342,FCF GR,—,—,—,—,—,—,—,—,—,—,—
9342,D/E,—,—,0.03,0.03,—,—,—,—,—,—,—
9342,Price,0.0550,0.0900,0.0300,0.0350,0.0500,0.1050,0.5200,0.2800,0.1950,0.2200,0.2900
9377,Year End,TTM,2020-12,2018-06,2017-06,2016-06,2015-06,2013-12,2012-12,2011-12,2010-12,2009-12
9377,Revenue,—,—,1,2,5,6,3,8,6,10,30
9377,NP,—,-1,-1,-3,-5,-10,-11,-10,-18,-25,-13
9377,EPS,—,—,—,-0.02,-0.04,-0.08,-0.09,-0.10,-0.33,-0.46,-0.24
9377,DPS,—,—,—,—,—,—,—,—,—,—,—
9377,Div Payout,—,—,—,—,—,—,—,—,—,—,—
9377,Shares,140,140,140,140,127,128,119,94,54,54,54
9377,BVPS,0.03,0.03,—,—,—,—,0.22,0.26,0.72,0.70,—
9377,OCF,—,—,—,-3,-2,-1,-6,-10,-16,-3,—
9377,FCF,—,—,—,-3,-2,-1,-6,-10,-16,-3,—
9377,NP Margin,-322.66,-532.81,-54.05,-134.29,-103.19,-160.88,-323.19,-122.65,-296.06,-238.68,-43.96
9377,ROE,-8.81,-14.03,-11.08,-51.96,-55.73,-69.17,-45.16,-37.57,-59.55,-48.88,-18.66
9377,Revenue GR,—,-59.84,-47.83,-47.87,-23.56,45.89,-55.81,31.27,-42.93,—,—
9377,Revenue GR 3Y avg,—,-54.90,-40.76,-9.65,-13.82,0.58,-30.82,-35.87,-51.44,—,—
